Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour,Temperature (°F)Max,Temperature (°F)avg,Temperature (°F)Min,Dew Point (°F)Max,Dew Point (°F)avg,Dew Point (°F)Min,Humidity (%)Max,Humidity (%)avg,Humidity (%)Min,Wind Speed (mph)Max,Wind Speed (mph)avg,Wind Speed (mph)Min,Pressure (in)Max,Pressure (in)avg,Pressure (in)Min,departure_delay
142,departure,active,lhe,opla,2023-07-19 10:45:00,,khi,opkc,,19,Jul,2023,10,0.2822069498163742,0.5653097418166385,0.9082686225248436,1.4651788877991145,1.630531390078608,1.4327181483072775,1.305935420415485,1.403896371493063,1.739629966257222,0.5447221119959539,1.4467613371355013,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
621,departure,active,lhe,opla,2023-07-24 03:30:00,,doh,othh,,24,Jul,2023,3,0.7355103837001644,0.759642129589023,0.9654681711757287,1.55157987745828,1.4969731046612007,1.3017188950934264,0.5318557185810084,0.7224882394864439,0.926452107665606,0.9418717715478773,0.47003340650589553,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,13.48
3836,departure,active,lhe,opla,2023-07-27 09:55:00,2023-07-27 09:53:00,doh,othh,2023-07-27 10:53:00,27,Jul,2023,9,0.15269168299243413,0.46479298952057724,0.5650713306195332,1.2923769084807832,1.405151783436732,1.1707196418795751,1.305935420415485,1.3047824613830097,1.4685706800600167,-0.011287411376738858,0.47003340650589553,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,0.0
129,departure,active,lhe,opla,2023-07-21 19:25:00,2023-07-21 20:01:00,sll,oosa,2023-07-21 22:29:00,21,Jul,2023,19,0.2822069498163742,0.7060331950311238,0.9654681711757287,1.4651788877991145,1.5554048545313168,1.4327181483072775,0.1800013086562464,0.9454945372340653,1.4685706800600167,0.38586224817518455,0.9583973718206984,-0.34509181601573896,-0.8974603346473287,-0.45455020032997795,0.2817514656369536,36.0
342,departure,active,lhe,opla,2023-07-22 10:30:00,,njf,orni,,22,Jul,2023,10,-0.235854117479386,0.22355278401002976,0.6794704279213033,1.2923769084807832,1.3133304622122646,1.1707196418795751,1.305935420415485,1.7136273405869809,2.1733248241727505,0.38586224817518455,1.6266849033041126,1.6620748689737628,-0.457415267336379,-6.476800081088653,-3.2962109849673857,13.48
470,departure,active,lhe,opla,2023-07-18 16:45:00,,jed,oejn,,18,Jul,2023,16,0.6059951168762243,0.9003655828035092,1.0798672684774988,1.4651788877991145,1.6555735685943718,1.4327181483072775,0.1800013086562464,0.6915151425770522,1.0890876793839293,0.06814252053364582,1.1640243045848255,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
8317,departure,unknown,lhe,opla,2023-07-31 05:20:00,,doh,othh,,31,Jul,2023,5,0.7355103837001644,0.9405722837219334,0.9654681711757287,1.2923769084807832,1.3133304622122646,1.3017188950934264,-0.17185310126851563,0.10302630129860837,0.3843335352711953,-0.3290071390182776,-0.12114402519097098,-0.34509181601573896,-1.3375054019582626,-0.728288831273558,0.2693279849056884,13.48
159,departure,active,lhe,opla,2023-07-29 13:10:00,,gyd,ubbb,,29,Jul,2023,13,-0.10633885065544596,0.2905639522074039,0.5650713306195332,1.2923769084807832,1.246551319503561,1.1707196418795751,0.8837101285057705,1.3915071327293063,1.9564773952149863,0.7035819758167232,0.7784738056520866,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
855,departure,active,lhe,opla,2023-07-31 01:00:00,2023-07-31 01:29:00,rkt,omrk,2023-07-31 02:45:00,31,Jul,2023,1,0.7355103837001644,0.9405722837219334,0.9654681711757287,1.2923769084807832,1.3133304622122646,1.3017188950934264,-0.17185310126851563,0.10302630129860837,0.3843335352711953,-0.3290071390182776,-0.12114402519097098,-0.34509181601573896,-1.3375054019582626,-0.728288831273558,0.2693279849056884,29.0
739,departure,active,lhe,opla,2023-07-16 02:35:00,2023-07-16 03:04:00,jed,oejn,2023-07-16 05:33:00,16,Jul,2023,2,0.15269168299243413,0.5452063913574254,0.7938695252230734,1.4651788877991145,1.4552361404682606,1.3017188950934264,0.5318557185810084,1.137527738072294,1.4685706800600167,0.38586224817518455,1.2154310377758577,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,29.0
525,departure,cancelled,lhe,opla,2023-07-27 20:30:00,,khi,opkc,,27,Jul,2023,20,0.15269168299243413,0.46479298952057724,0.5650713306195332,1.2923769084807832,1.405151783436732,1.1707196418795751,1.305935420415485,1.3047824613830097,1.4685706800600167,-0.011287411376738858,0.47003340650589553,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,13.48
346,departure,active,lhe,opla,2023-07-13 23:40:00,,bkk,vtbs,,13,Jul,2023,23,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,13.48
305,departure,active,lhe,opla,2023-07-16 17:00:00,2023-07-16 17:06:00,khi,opkc,2023-07-16 18:34:00,16,Jul,2023,17,0.15269168299243413,0.5452063913574254,0.7938695252230734,1.4651788877991145,1.4552361404682606,1.3017188950934264,0.5318557185810084,1.137527738072294,1.4685706800600167,0.38586224817518455,1.2154310377758577,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,6.0
159,departure,active,lhe,opla,2023-07-15 13:10:00,,gyd,ubbb,,15,Jul,2023,13,0.47647985005228427,0.8266532977863971,1.0798672684774988,1.55157987745828,1.4552361404682606,1.3017188950934264,-0.17185310126851563,0.4932873223569446,1.0890876793839293,0.06814252053364582,0.3672199401238317,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
279,departure,active,lhe,opla,2023-07-21 09:00:00,,doh,othh,,21,Jul,2023,9,0.2822069498163742,0.7060331950311238,0.9654681711757287,1.4651788877991145,1.5554048545313168,1.4327181483072775,0.1800013086562464,0.9454945372340653,1.4685706800600167,0.38586224817518455,0.9583973718206984,-0.34509181601573896,-0.8974603346473287,-0.45455020032997795,0.2817514656369536,13.48
6173,departure,active,lhe,opla,2023-07-18 09:55:00,,doh,othh,,18,Jul,2023,9,0.6059951168762243,0.9003655828035092,1.0798672684774988,1.4651788877991145,1.6555735685943718,1.4327181483072775,0.1800013086562464,0.6915151425770522,1.0890876793839293,0.06814252053364582,1.1640243045848255,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
6367,departure,active,lhe,opla,2023-07-13 09:25:00,,doh,othh,,13,Jul,2023,9,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,13.48
841,departure,active,lhe,opla,2023-07-15 09:50:00,,khi,opkc,,15,Jul,2023,9,0.47647985005228427,0.8266532977863971,1.0798672684774988,1.55157987745828,1.4552361404682606,1.3017188950934264,-0.17185310126851563,0.4932873223569446,1.0890876793839293,0.06814252053364582,0.3672199401238317,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
5715,departure,active,lhe,opla,2023-07-18 02:25:00,,ist,ltfm,,18,Jul,2023,2,0.6059951168762243,0.9003655828035092,1.0798672684774988,1.4651788877991145,1.6555735685943718,1.4327181483072775,0.1800013086562464,0.6915151425770522,1.0890876793839293,0.06814252053364582,1.1640243045848255,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
247,departure,active,lhe,opla,2023-07-28 13:00:00,2023-07-28 13:40:00,dmm,oedf,2023-07-28 14:41:00,28,Jul,2023,13,0.47647985005228427,0.6926309613916488,0.9082686225248436,1.2923769084807832,1.3717622120823807,1.3017188950934264,0.5318557185810084,0.6915151425770522,0.8722402504261649,-0.2495772071078929,0.44433003991037967,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,40.0
401,departure,active,lhe,opla,2023-07-14 09:00:00,,khi,opkc,,14,Jul,2023,9,0.6059951168762243,0.8735611155245592,0.9654681711757287,1.2923769084807832,1.405151783436732,1.3017188950934264,0.1800013086562464,0.3508110765737426,0.7096046787078417,-0.011287411376738858,1.3182445041579216,-0.34509181601573896,-0.8974603346473287,-0.45455020032997795,0.2817514656369536,13.48
8127,departure,active,lhe,opla,2023-07-27 21:10:00,,doh,othh,,27,Jul,2023,21,0.15269168299243413,0.46479298952057724,0.5650713306195332,1.2923769084807832,1.405151783436732,1.1707196418795751,1.305935420415485,1.3047824613830097,1.4685706800600167,-0.011287411376738858,0.47003340650589553,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,13.48
6634,departure,active,lhe,opla,2023-07-17 03:30:00,2023-07-17 03:52:00,doh,othh,2023-07-17 04:57:00,17,Jul,2023,3,0.6059951168762243,0.8467566482456091,0.9654681711757287,1.4651788877991145,1.4886257118226118,1.3017188950934264,0.5318557185810084,0.5366496580300932,0.8722402504261649,-0.3290071390182776,0.3158132069328,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,22.0
8162,departure,active,lhe,opla,2023-07-19 09:55:00,2023-07-19 10:02:00,doh,othh,2023-07-19 11:04:00,19,Jul,2023,9,0.2822069498163742,0.5653097418166385,0.9082686225248436,1.4651788877991145,1.630531390078608,1.4327181483072775,1.305935420415485,1.403896371493063,1.739629966257222,0.5447221119959539,1.4467613371355013,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,7.0
717,departure,active,lhe,opla,2023-07-19 21:10:00,,med,oema,,19,Jul,2023,21,0.2822069498163742,0.5653097418166385,0.9082686225248436,1.4651788877991145,1.630531390078608,1.4327181483072775,1.305935420415485,1.403896371493063,1.739629966257222,0.5447221119959539,1.4467613371355013,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
203,departure,active,lhe,opla,2023-07-21 14:15:00,,dxb,omdb,,21,Jul,2023,14,0.2822069498163742,0.7060331950311238,0.9654681711757287,1.4651788877991145,1.5554048545313168,1.4327181483072775,0.1800013086562464,0.9454945372340653,1.4685706800600167,0.38586224817518455,0.9583973718206984,-0.34509181601573896,-0.8974603346473287,-0.45455020032997795,0.2817514656369536,13.48
715,departure,active,lhe,opla,2023-07-27 02:25:00,2023-07-27 03:02:00,ist,ltfm,2023-07-27 06:33:00,27,Jul,2023,2,0.15269168299243413,0.46479298952057724,0.5650713306195332,1.2923769084807832,1.405151783436732,1.1707196418795751,1.305935420415485,1.3047824613830097,1.4685706800600167,-0.011287411376738858,0.47003340650589553,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,37.0
8127,departure,active,lhe,opla,2023-07-25 21:10:00,2023-07-25 21:15:00,doh,othh,2023-07-25 22:22:00,25,Jul,2023,21,0.3469645832283442,0.6189186763745376,0.7938695252230734,1.2923769084807832,1.304983069373677,1.1707196418795751,0.8837101285057705,0.7782398139233495,1.034875822144488,0.06814252053364582,0.4186266733148636,-0.34509181601573896,-0.8974603346473287,-0.18081156938640752,0.2817514656369536,5.0
470,departure,active,lhe,opla,2023-07-15 16:45:00,,jed,oejn,,15,Jul,2023,16,0.47647985005228427,0.8266532977863971,1.0798672684774988,1.55157987745828,1.4552361404682606,1.3017188950934264,-0.17185310126851563,0.4932873223569446,1.0890876793839293,0.06814252053364582,0.3672199401238317,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,13.48
204,departure,active,lhe,opla,2023-07-15 03:50:00,2023-07-15 04:17:00,kwi,okkk,2023-07-15 05:44:00,15,Jul,2023,3,0.47647985005228427,0.8266532977863971,1.0798672684774988,1.55157987745828,1.4552361404682606,1.3017188950934264,-0.17185310126851563,0.4932873223569446,1.0890876793839293,0.06814252053364582,0.3672199401238317,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,27.0
189,departure,active,lhe,opla,2023-07-13 22:10:00,,bah,obbi,,13,Jul,2023,22,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,13.48
843,departure,active,lhe,opla,2023-07-21 15:05:00,2023-07-21 15:19:00,khi,opkc,2023-07-21 16:44:00,21,Jul,2023,15,0.2822069498163742,0.7060331950311238,0.9654681711757287,1.4651788877991145,1.5554048545313168,1.4327181483072775,0.1800013086562464,0.9454945372340653,1.4685706800600167,0.38586224817518455,0.9583973718206984,-0.34509181601573896,-0.8974603346473287,-0.45455020032997795,0.2817514656369536,14.0
843,departure,active,lhe,opla,2023-07-13 15:05:00,2023-07-13 15:31:00,khi,opkc,2023-07-13 16:58:00,13,Jul,2023,15,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,26.0
8127,departure,active,lhe,opla,2023-07-13 21:10:00,,doh,othh,,13,Jul,2023,21,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,13.48
318,departure,active,lhe,opla,2023-07-16 04:25:00,2023-07-16 04:14:00,ruh,oerk,2023-07-16 06:03:00,16,Jul,2023,4,0.15269168299243413,0.5452063913574254,0.7938695252230734,1.4651788877991145,1.4552361404682606,1.3017188950934264,0.5318557185810084,1.137527738072294,1.4685706800600167,0.38586224817518455,1.2154310377758577,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,0.0
1563,departure,active,lhe,opla,2023-07-13 21:10:00,,doh,othh,,13,Jul,2023,21,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.119574929162452,1.238203926664972,1.1052200152726497,-0.17185310126851563,0.40036803162876927,0.7096046787078417,-0.09071734328712354,0.9326940052251825,3.0001859923000973,-1.3375054019582626,-0.45455020032997795,0.2817514656369536,13.48
898,departure,active,lhe,opla,2023-07-23 01:50:00,2023-07-23 02:10:00,kul,wmkk,2023-07-23 10:27:00,23,Jul,2023,1,0.6059951168762243,0.7127343118508609,0.7938695252230734,1.2923769084807832,1.2966356765350884,1.1707196418795751,0.109630426671294,0.5304550386482153,0.7096046787078417,-0.17014727519750822,0.624253606078991,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2817514656369536,20.0
318,departure,active,lhe,opla,2023-07-18 04:25:00,2023-07-18 04:18:00,ruh,oerk,2023-07-18 06:03:00,18,Jul,2023,4,0.6059951168762243,0.9003655828035092,1.0798672684774988,1.4651788877991145,1.6555735685943718,1.4327181483072775,0.1800013086562464,0.6915151425770522,1.0890876793839293,0.06814252053364582,1.1640243045848255,-0.34509181601573896,-1.3375054019582626,-0.45455020032997795,0.2693279849056884,0.0
